 0.00000000e+00  1.64400000e+00  0.00000000e+00  1.65000000e+00 
 1.00000000e-11  1.64400000e+00  1.00000000e-11  1.65000000e+00 
 2.00000000e-11  1.64400000e+00  2.00000000e-11  1.65000000e+00 
 4.00000000e-11  1.64400000e+00  4.00000000e-11  1.65000000e+00 
 8.00000000e-11  1.64400000e+00  8.00000000e-11  1.65000000e+00 
 1.60000000e-10  1.64400000e+00  1.60000000e-10  1.65000000e+00 
 3.20000000e-10  1.64400000e+00  3.20000000e-10  1.65000000e+00 
 5.91117025e-10  1.64400000e+00  5.91117025e-10  1.65000000e+00 
 9.37278321e-10  1.64400000e+00  9.37278321e-10  1.65000000e+00 
 1.00000000e-09  1.64400000e+00  1.00000000e-09  1.65000000e+00 
 1.06923226e-09  1.64400000e+00  1.06923226e-09  1.65000000e+00 
 1.20769678e-09  1.64400000e+00  1.20769678e-09  1.65000000e+00 
 1.48462581e-09  1.64400000e+00  1.48462581e-09  1.65000000e+00 
 1.91400148e-09  1.64400000e+00  1.91400148e-09  1.65000000e+00 
 2.39888060e-09  1.64400000e+00  2.39888060e-09  1.65000000e+00 
 2.76272284e-09  1.64400000e+00  2.76272284e-09  1.65000000e+00 
 3.09020636e-09  1.64400000e+00  3.09020636e-09  1.65000000e+00 
 3.43145341e-09  1.64400000e+00  3.43145341e-09  1.65000000e+00 
 3.78727729e-09  1.64400000e+00  3.78727729e-09  1.65000000e+00 
 4.24891629e-09  1.64400000e+00  4.24891629e-09  1.65000000e+00 
 4.71048966e-09  1.64400000e+00  4.71048966e-09  1.65000000e+00 
 5.22632614e-09  1.64400000e+00  5.22632614e-09  1.65000000e+00 
 5.70406155e-09  1.64400000e+00  5.70406155e-09  1.65000000e+00 
 6.20318175e-09  1.64400000e+00  6.20318175e-09  1.65000000e+00 
 6.73268271e-09  1.64400000e+00  6.73268271e-09  1.65000000e+00 
 7.52226362e-09  1.64400000e+00  7.52226362e-09  1.65000000e+00 
 8.39770672e-09  1.64400000e+00  8.39770672e-09  1.65000000e+00 
 9.66393235e-09  1.64400000e+00  9.66393235e-09  1.65000000e+00 
 1.13292403e-08  1.64400000e+00  1.13292403e-08  1.65000000e+00 
 1.36063119e-08  1.64400000e+00  1.36063119e-08  1.65000000e+00 
 1.68463878e-08  1.64400000e+00  1.68463878e-08  1.65000000e+00 
 2.13104111e-08  1.64400000e+00  2.13104111e-08  1.65000000e+00 
 2.61333041e-08  1.64400000e+00  2.61333041e-08  1.65000000e+00 
 3.05151152e-08  1.64400000e+00  3.05151152e-08  1.65000000e+00 
 3.52180821e-08  1.64400000e+00  3.52180821e-08  1.65000000e+00 
 3.92403084e-08  1.64400000e+00  3.92403084e-08  1.65000000e+00 
 4.36023183e-08  1.64400000e+00  4.36023183e-08  1.65000000e+00 
 4.90914224e-08  1.64400000e+00  4.90914224e-08  1.65000000e+00 
 5.50767588e-08  1.64400000e+00  5.50767588e-08  1.65000000e+00 
 6.33627400e-08  1.64400000e+00  6.33627400e-08  1.65000000e+00 
 7.20740285e-08  1.64400000e+00  7.20740285e-08  1.65000000e+00 
 8.94966056e-08  1.64400000e+00  8.94966056e-08  1.65000000e+00 
 1.05990306e-07  1.64400000e+00  1.05990306e-07  1.65000000e+00 
 1.27298159e-07  1.64400000e+00  1.27298159e-07  1.65000000e+00 
 1.49103496e-07  1.64400000e+00  1.49103496e-07  1.65000000e+00 
 1.84172100e-07  1.64400000e+00  1.84172100e-07  1.65000000e+00 
 2.18913534e-07  1.64400000e+00  2.18913534e-07  1.65000000e+00 
 2.54661442e-07  1.64400000e+00  2.54661442e-07  1.65000000e+00 
 3.19799957e-07  1.64400000e+00  3.19799957e-07  1.65000000e+00 
 3.93275435e-07  1.64400000e+00  3.93275435e-07  1.65000000e+00 
 4.67949457e-07  1.64400000e+00  4.67949457e-07  1.65000000e+00 
 5.57590830e-07  1.64400000e+00  5.57590830e-07  1.65000000e+00 
 6.53049500e-07  1.64400000e+00  6.53049500e-07  1.65000000e+00 
 7.71859801e-07  1.64400000e+00  7.71859801e-07  1.65000000e+00 
 9.25742076e-07  1.64400000e+00  9.25742076e-07  1.65000000e+00 
 1.15358391e-06  1.64400000e+00  1.15358391e-06  1.65000000e+00 
 1.58580700e-06  1.64400000e+00  1.58580700e-06  1.65000000e+00 
 2.16288179e-06  1.64400000e+00  2.16288179e-06  1.65000000e+00 
 3.16288179e-06  1.64400000e+00  3.16288179e-06  1.65000000e+00 
 4.16288179e-06  1.64400000e+00  4.16288179e-06  1.65000000e+00 
 5.16288179e-06  1.64400000e+00  5.16288179e-06  1.65000000e+00 
 6.16288179e-06  1.64400000e+00  6.16288179e-06  1.65000000e+00 
 7.16288179e-06  1.64400000e+00  7.16288179e-06  1.65000000e+00 
 8.16288179e-06  1.64400000e+00  8.16288179e-06  1.65000000e+00 
 9.16288179e-06  1.64400000e+00  9.16288179e-06  1.65000000e+00 
 1.01628818e-05  1.64400000e+00  1.01628818e-05  1.65000000e+00 
 1.11628818e-05  1.64400000e+00  1.11628818e-05  1.65000000e+00 
 1.21628818e-05  1.64400000e+00  1.21628818e-05  1.65000000e+00 
