 3.00000000e-01  3.29766549e-12  3.00000000e-01  4.89026808e-11  3.00000000e-01  1.48294850e+01  3.00000000e-01  3.29766549e-07 
 3.10000000e-01  3.85101475e-12  3.10000000e-01  6.42343321e-11  3.10000000e-01  1.66798458e+01  3.10000000e-01  3.85101475e-07 
 3.20000000e-01  4.58235213e-12  3.20000000e-01  8.43240821e-11  3.20000000e-01  1.84019210e+01  3.20000000e-01  4.58235213e-07 
 3.30000000e-01  5.53749639e-12  3.30000000e-01  1.10317399e-10  3.30000000e-01  1.99218909e+01  3.30000000e-01  5.53749639e-07 
 3.40000000e-01  6.78870011e-12  3.40000000e-01  1.44417106e-10  3.40000000e-01  2.12731604e+01  3.40000000e-01  6.78870011e-07 
 3.50000000e-01  8.42583851e-12  3.50000000e-01  1.88914140e-10  3.50000000e-01  2.24208119e+01  3.50000000e-01  8.42583851e-07 
 3.60000000e-01  1.05669829e-11  3.60000000e-01  2.47421131e-10  3.60000000e-01  2.34145482e+01  3.60000000e-01  1.05669829e-06 
 3.70000000e-01  1.33742611e-11  3.70000000e-01  3.23903162e-10  3.70000000e-01  2.42183967e+01  3.70000000e-01  1.33742611e-06 
 3.80000000e-01  1.70450462e-11  3.80000000e-01  4.23382669e-10  3.80000000e-01  2.48390451e+01  3.80000000e-01  1.70450462e-06 
 3.90000000e-01  2.18419145e-11  3.90000000e-01  5.53789818e-10  3.90000000e-01  2.53544541e+01  3.90000000e-01  2.18419145e-06 
 4.00000000e-01  2.81208425e-11  4.00000000e-01  7.24112128e-10  4.00000000e-01  2.57500154e+01  4.00000000e-01  2.81208425e-06 
 4.10000000e-01  3.63241571e-11  4.10000000e-01  9.45716169e-10  4.10000000e-01  2.60354608e+01  4.10000000e-01  3.63241571e-06 
 4.20000000e-01  4.70351659e-11  4.20000000e-01  1.23516717e-09  4.20000000e-01  2.62605042e+01  4.20000000e-01  4.70351659e-06 
 4.30000000e-01  6.10275005e-11  4.30000000e-01  1.61246677e-09  4.30000000e-01  2.64219698e+01  4.30000000e-01  6.10275005e-06 
 4.40000000e-01  7.92845014e-11  4.40000000e-01  2.10316773e-09  4.40000000e-01  2.65268456e+01  4.40000000e-01  7.92845014e-06 
 4.50000000e-01  1.03090855e-10  4.50000000e-01  2.74154597e-09  4.50000000e-01  2.65934933e+01  4.50000000e-01  1.03090855e-05 
 4.60000000e-01  1.34115421e-10  4.60000000e-01  3.57042438e-09  4.60000000e-01  2.66220272e+01  4.60000000e-01  1.34115421e-05 
 4.70000000e-01  1.74499343e-10  4.70000000e-01  4.64522600e-09  4.70000000e-01  2.66203066e+01  4.70000000e-01  1.74499343e-05 
 4.80000000e-01  2.27019941e-10  4.80000000e-01  6.03811533e-09  4.80000000e-01  2.65972906e+01  4.80000000e-01  2.27019941e-05 
 4.90000000e-01  2.95261649e-10  4.90000000e-01  7.83932002e-09  4.90000000e-01  2.65504174e+01  4.90000000e-01  2.95261649e-05 
 5.00000000e-01  3.83806341e-10  5.00000000e-01  1.01640918e-08  5.00000000e-01  2.64823446e+01  5.00000000e-01  3.83806341e-05 
 5.10000000e-01  4.98543485e-10  5.10000000e-01  1.31596674e-08  5.10000000e-01  2.63962277e+01  5.10000000e-01  4.98543485e-05 
 5.20000000e-01  6.46999688e-10  5.20000000e-01  1.70103790e-08  5.20000000e-01  2.62911703e+01  5.20000000e-01  6.46999688e-05 
 5.30000000e-01  8.38751065e-10  5.30000000e-01  2.19491092e-08  5.30000000e-01  2.61688004e+01  5.30000000e-01  8.38751065e-05 
 5.40000000e-01  1.08598187e-09  5.40000000e-01  2.82674237e-08  5.40000000e-01  2.60293697e+01  5.40000000e-01  1.08598187e-04 
 5.50000000e-01  1.40409954e-09  5.50000000e-01  3.63284359e-08  5.50000000e-01  2.58731200e+01  5.50000000e-01  1.40409954e-04 
 5.60000000e-01  1.81255059e-09  5.60000000e-01  4.65828434e-08  5.60000000e-01  2.57001618e+01  5.60000000e-01  1.81255059e-04 
 5.70000000e-01  2.33575641e-09  5.70000000e-01  5.95881369e-08  5.70000000e-01  2.55112805e+01  5.70000000e-01  2.33575641e-04 
 5.80000000e-01  3.00431333e-09  5.80000000e-01  7.60313329e-08  5.80000000e-01  2.53073913e+01  5.80000000e-01  3.00431333e-04 
 5.90000000e-01  3.85638306e-09  5.90000000e-01  9.67549674e-08  5.90000000e-01  2.50895634e+01  5.90000000e-01  3.85638306e-04 
 6.00000000e-01  4.93941267e-09  6.00000000e-01  1.22790402e-07  6.00000000e-01  2.48593123e+01  6.00000000e-01  4.93941267e-04 
 6.10000000e-01  6.31219111e-09  6.10000000e-01  1.55394657e-07  6.10000000e-01  2.46181799e+01  6.10000000e-01  6.31219111e-04 
 6.20000000e-01  8.04730581e-09  6.20000000e-01  1.96097988e-07  6.20000000e-01  2.43681541e+01  6.20000000e-01  8.04730581e-04 
 6.30000000e-01  1.02341509e-08  6.30000000e-01  2.46757200e-07  6.30000000e-01  2.41111552e+01  6.30000000e-01  1.02341509e-03 
 6.40000000e-01  1.29824498e-08  6.40000000e-01  3.09615913e-07  6.40000000e-01  2.38488049e+01  6.40000000e-01  1.29824498e-03 
 6.50000000e-01  1.64264691e-08  6.50000000e-01  3.87373819e-07  6.50000000e-01  2.35822937e+01  6.50000000e-01  1.64264691e-03 
 6.60000000e-01  2.07299262e-08  6.60000000e-01  4.83253737e-07  6.60000000e-01  2.33118889e+01  6.60000000e-01  2.07299262e-03 
 6.70000000e-01  2.60915439e-08  6.70000000e-01  6.01064524e-07  6.70000000e-01  2.30367558e+01  6.70000000e-01  2.60915439e-03 
 6.80000000e-01  3.27512167e-08  6.80000000e-01  7.45246985e-07  6.80000000e-01  2.27547878e+01  6.80000000e-01  3.27512167e-03 
 6.90000000e-01  4.09964836e-08  6.90000000e-01  9.20886361e-07  6.90000000e-01  2.24625695e+01  6.90000000e-01  4.09964836e-03 
 7.00000000e-01  5.11689439e-08  7.00000000e-01  1.13367779e-06  7.00000000e-01  2.21555831e+01  7.00000000e-01  5.11689439e-03 
 7.10000000e-01  6.36700393e-08  7.10000000e-01  1.38982952e-06  7.10000000e-01  2.18286267e+01  7.10000000e-01  6.36700393e-03 
 7.20000000e-01  7.89655343e-08  7.20000000e-01  1.69589616e-06  7.20000000e-01  2.14764096e+01  7.20000000e-01  7.89655343e-03 
 7.30000000e-01  9.75879624e-08  7.30000000e-01  2.05853773e-06  7.30000000e-01  2.10941768e+01  7.30000000e-01  9.75879624e-03 
 7.40000000e-01  1.20136289e-07  7.40000000e-01  2.48421757e-06  7.40000000e-01  2.06783279e+01  7.40000000e-01  1.20136289e-02 
 7.50000000e-01  1.47272314e-07  7.50000000e-01  2.97886158e-06  7.50000000e-01  2.02268947e+01  7.50000000e-01  1.47272314e-02 
 7.60000000e-01  1.79713521e-07  7.60000000e-01  3.54750973e-06  7.60000000e-01  1.97398043e+01  7.60000000e-01  1.79713521e-02 
 7.70000000e-01  2.18222508e-07  7.70000000e-01  4.19399198e-06  7.70000000e-01  1.92188790e+01  7.70000000e-01  2.18222508e-02 
 7.80000000e-01  2.63593360e-07  7.80000000e-01  4.92066802e-06  7.80000000e-01  1.86676478e+01  7.80000000e-01  2.63593360e-02 
 7.90000000e-01  3.16635869e-07  7.90000000e-01  5.72825867e-06  7.90000000e-01  1.80909974e+01  7.90000000e-01  3.16635869e-02 
 8.00000000e-01  3.78158534e-07  8.00000000e-01  6.61577924e-06  8.00000000e-01  1.74947242e+01  8.00000000e-01  3.78158534e-02 
 8.10000000e-01  4.48951454e-07  8.10000000e-01  7.58058704e-06  8.10000000e-01  1.68850930e+01  8.10000000e-01  4.48951454e-02 
 8.20000000e-01  5.29770274e-07  8.20000000e-01  8.61853040e-06  8.20000000e-01  1.62684296e+01  8.20000000e-01  5.29770274e-02 
 8.30000000e-01  6.21322062e-07  8.30000000e-01  9.72417852e-06  8.30000000e-01  1.56507858e+01  8.30000000e-01  6.21322062e-02 
 8.40000000e-01  7.24253845e-07  8.40000000e-01  1.08911106e-05  8.40000000e-01  1.50376980e+01  8.40000000e-01  7.24253845e-02 
 8.50000000e-01  8.39144273e-07  8.50000000e-01  1.21119364e-05  8.50000000e-01  1.44336758e+01  8.50000000e-01  8.39144273e-02 
 8.60000000e-01  9.66492573e-07  8.60000000e-01  1.33781592e-05  8.60000000e-01  1.38419679e+01  8.60000000e-01  9.66492573e-02 
 8.70000000e-01  1.10670746e-06  8.70000000e-01  1.46821463e-05  8.70000000e-01  1.32665106e+01  8.70000000e-01  1.10670746e-01 
 8.80000000e-01  1.26013550e-06  8.80000000e-01  1.60172556e-05  8.80000000e-01  1.27107407e+01  8.80000000e-01  1.26013550e-01 
 8.90000000e-01  1.42705257e-06  8.90000000e-01  1.73766243e-05  8.90000000e-01  1.21765832e+01  8.90000000e-01  1.42705257e-01 
 9.00000000e-01  1.60766798e-06  9.00000000e-01  1.87539154e-05  9.00000000e-01  1.16652914e+01  9.00000000e-01  1.60766798e-01 
 9.10000000e-01  1.80213088e-06  9.10000000e-01  2.01434689e-05  9.10000000e-01  1.11775838e+01  9.10000000e-01  1.80213088e-01 
 9.20000000e-01  2.01053736e-06  9.20000000e-01  2.15403549e-05  9.20000000e-01  1.07137302e+01  9.20000000e-01  2.01053736e-01 
 9.30000000e-01  2.23293798e-06  9.30000000e-01  2.29403849e-05  9.30000000e-01  1.02736328e+01  9.30000000e-01  2.23293798e-01 
 9.40000000e-01  2.46934506e-06  9.40000000e-01  2.43400881e-05  9.40000000e-01  9.85690033e+00  9.40000000e-01  2.46934506e-01 
 9.50000000e-01  2.71973974e-06  9.50000000e-01  2.57366658e-05  9.50000000e-01  9.46291494e+00  9.50000000e-01  2.71973974e-01 
 9.60000000e-01  2.98407838e-06  9.60000000e-01  2.71279293e-05  9.60000000e-01  9.09089034e+00  9.60000000e-01  2.98407838e-01 
 9.70000000e-01  3.26229832e-06  9.70000000e-01  2.85122283e-05  9.70000000e-01  8.73992059e+00  9.70000000e-01  3.26229832e-01 
 9.80000000e-01  3.55432294e-06  9.80000000e-01  2.98883772e-05  9.80000000e-01  8.40902127e+00  9.80000000e-01  3.55432294e-01 
 9.90000000e-01  3.86006587e-06  9.90000000e-01  3.12555801e-05  9.90000000e-01  8.09716236e+00  9.90000000e-01  3.86006587e-01 
 1.00000000e+00  4.17943454e-06  1.00000000e+00  3.26133619e-05  1.00000000e+00  7.80329528e+00  1.00000000e+00  4.17943454e-01 
 1.01000000e+00  4.51233311e-06  1.01000000e+00  3.39615057e-05  1.01000000e+00  7.52637382e+00  1.01000000e+00  4.51233311e-01 
 1.02000000e+00  4.85866466e-06  1.02000000e+00  3.52999943e-05  1.02000000e+00  7.26536956e+00  1.02000000e+00  4.85866466e-01 
 1.03000000e+00  5.21833299e-06  1.03000000e+00  3.66289626e-05  1.03000000e+00  7.01928426e+00  1.03000000e+00  5.21833299e-01 
 1.04000000e+00  5.59124391e-06  1.04000000e+00  3.79486577e-05  1.04000000e+00  6.78715833e+00  1.04000000e+00  5.59124391e-01 
 1.05000000e+00  5.97730615e-06  1.05000000e+00  3.92594023e-05  1.05000000e+00  6.56807620e+00  1.05000000e+00  5.97730615e-01 
 1.06000000e+00  6.37643196e-06  1.06000000e+00  4.05615674e-05  1.06000000e+00  6.36116996e+00  1.06000000e+00  6.37643196e-01 
 1.07000000e+00  6.78853749e-06  1.07000000e+00  4.18555517e-05  1.07000000e+00  6.16562134e+00  1.07000000e+00  6.78853749e-01 
 1.08000000e+00  7.21354299e-06  1.08000000e+00  4.31417631e-05  1.08000000e+00  5.98066209e+00  1.08000000e+00  7.21354299e-01 
 1.09000000e+00  7.65137276e-06  1.09000000e+00  4.44206063e-05  1.09000000e+00  5.80557341e+00  1.09000000e+00  7.65137276e-01 
 1.10000000e+00  8.10195511e-06  1.10000000e+00  4.56924726e-05  1.10000000e+00  5.63968474e+00  1.10000000e+00  8.10195511e-01 
 1.11000000e+00  8.56522221e-06  1.11000000e+00  4.69577349e-05  1.11000000e+00  5.48237205e+00  1.11000000e+00  8.56522221e-01 
 1.12000000e+00  9.04110981e-06  1.12000000e+00  4.82167418e-05  1.12000000e+00  5.33305565e+00  1.12000000e+00  9.04110981e-01 
 1.13000000e+00  9.52955705e-06  1.13000000e+00  4.94698155e-05  1.13000000e+00  5.19119779e+00  1.13000000e+00  9.52955705e-01 
 1.14000000e+00  1.00305061e-05  1.14000000e+00  5.07172504e-05  1.14000000e+00  5.05630023e+00  1.14000000e+00  1.00305061e+00 
 1.15000000e+00  1.05439021e-05  1.15000000e+00  5.19593140e-05  1.15000000e+00  4.92790181e+00  1.15000000e+00  1.05439021e+00 
 1.16000000e+00  1.10696924e-05  1.16000000e+00  5.31962468e-05  1.16000000e+00  4.80557588e+00  1.16000000e+00  1.10696924e+00 
 1.17000000e+00  1.16078270e-05  1.17000000e+00  5.44282626e-05  1.17000000e+00  4.68892779e+00  1.17000000e+00  1.16078270e+00 
 1.18000000e+00  1.21582577e-05  1.18000000e+00  5.56555512e-05  1.18000000e+00  4.57759268e+00  1.18000000e+00  1.21582577e+00 
 1.19000000e+00  1.27209380e-05  1.19000000e+00  5.68782809e-05  1.19000000e+00  4.47123324e+00  1.19000000e+00  1.27209380e+00 
 1.20000000e+00  1.32958233e-05  1.20000000e+00  5.80965982e-05  1.20000000e+00  4.36953748e+00  1.20000000e+00  1.32958233e+00 
 1.21000000e+00  1.38828700e-05  1.21000000e+00  5.93106308e-05  1.21000000e+00  4.27221683e+00  1.21000000e+00  1.38828700e+00 
 1.22000000e+00  1.44820359e-05  1.22000000e+00  6.05204901e-05  1.22000000e+00  4.17900429e+00  1.22000000e+00  1.44820359e+00 
 1.23000000e+00  1.50932798e-05  1.23000000e+00  6.17262716e-05  1.23000000e+00  4.08965265e+00  1.23000000e+00  1.50932798e+00 
 1.24000000e+00  1.57165613e-05  1.24000000e+00  6.29280582e-05  1.24000000e+00  4.00393298e+00  1.24000000e+00  1.57165613e+00 
 1.25000000e+00  1.63518409e-05  1.25000000e+00  6.41259199e-05  1.25000000e+00  3.92163305e+00  1.25000000e+00  1.63518409e+00 
 1.26000000e+00  1.69990797e-05  1.26000000e+00  6.53199172e-05  1.26000000e+00  3.84255608e+00  1.26000000e+00  1.69990797e+00 
 1.27000000e+00  1.76582393e-05  1.27000000e+00  6.65101010e-05  1.27000000e+00  3.76651941e+00  1.27000000e+00  1.76582393e+00 
 1.28000000e+00  1.83292817e-05  1.28000000e+00  6.76965141e-05  1.28000000e+00  3.69335335e+00  1.28000000e+00  1.83292817e+00 
 1.29000000e+00  1.90121696e-05  1.29000000e+00  6.88791930e-05  1.29000000e+00  3.62290020e+00  1.29000000e+00  1.90121696e+00 
 1.30000000e+00  1.97068656e-05  1.30000000e+00  7.00581678e-05  1.30000000e+00  3.55501322e+00  1.30000000e+00  1.97068656e+00 
 1.31000000e+00  2.04133329e-05  1.31000000e+00  7.12334640e-05  1.31000000e+00  3.48955579e+00  1.31000000e+00  2.04133329e+00 
 1.32000000e+00  2.11315349e-05  1.32000000e+00  7.24051027e-05  1.32000000e+00  3.42640055e+00  1.32000000e+00  2.11315349e+00 
 1.33000000e+00  2.18614350e-05  1.33000000e+00  7.35731013e-05  1.33000000e+00  3.36542873e+00  1.33000000e+00  2.18614350e+00 
 1.34000000e+00  2.26029969e-05  1.34000000e+00  7.47374743e-05  1.34000000e+00  3.30652942e+00  1.34000000e+00  2.26029969e+00 
 1.35000000e+00  2.33561845e-05  1.35000000e+00  7.58982334e-05  1.35000000e+00  3.24959899e+00  1.35000000e+00  2.33561845e+00 
 1.36000000e+00  2.41209616e-05  1.36000000e+00  7.70553883e-05  1.36000000e+00  3.19454048e+00  1.36000000e+00  2.41209616e+00 
 1.37000000e+00  2.48972922e-05  1.37000000e+00  7.82089466e-05  1.37000000e+00  3.14126315e+00  1.37000000e+00  2.48972922e+00 
 1.38000000e+00  2.56851405e-05  1.38000000e+00  7.93589156e-05  1.38000000e+00  3.08968197e+00  1.38000000e+00  2.56851405e+00 
 1.39000000e+00  2.64844705e-05  1.39000000e+00  8.05053000e-05  1.39000000e+00  3.03971718e+00  1.39000000e+00  2.64844705e+00 
 1.40000000e+00  2.72952465e-05  1.40000000e+00  8.16481043e-05  1.40000000e+00  2.99129390e+00  1.40000000e+00  2.72952465e+00 
 1.41000000e+00  2.81174326e-05  1.41000000e+00  8.27873328e-05  1.41000000e+00  2.94434182e+00  1.41000000e+00  2.81174326e+00 
 1.42000000e+00  2.89509932e-05  1.42000000e+00  8.39229878e-05  1.42000000e+00  2.89879478e+00  1.42000000e+00  2.89509932e+00 
 1.43000000e+00  2.97958924e-05  1.43000000e+00  8.50550720e-05  1.43000000e+00  2.85459052e+00  1.43000000e+00  2.97958924e+00 
 1.44000000e+00  3.06520946e-05  1.44000000e+00  8.61835878e-05  1.44000000e+00  2.81167042e+00  1.44000000e+00  3.06520946e+00 
 1.45000000e+00  3.15195641e-05  1.45000000e+00  8.73085374e-05  1.45000000e+00  2.76997921e+00  1.45000000e+00  3.15195641e+00 
 1.46000000e+00  3.23982654e-05  1.46000000e+00  8.84299223e-05  1.46000000e+00  2.72946472e+00  1.46000000e+00  3.23982654e+00 
 1.47000000e+00  3.32881626e-05  1.47000000e+00  8.95477444e-05  1.47000000e+00  2.69007771e+00  1.47000000e+00  3.32881626e+00 
 1.48000000e+00  3.41892202e-05  1.48000000e+00  9.06620052e-05  1.48000000e+00  2.65177166e+00  1.48000000e+00  3.41892202e+00 
 1.49000000e+00  3.51014027e-05  1.49000000e+00  9.17727063e-05  1.49000000e+00  2.61450253e+00  1.49000000e+00  3.51014027e+00 
 1.50000000e+00  3.60246744e-05  1.50000000e+00  9.28798492e-05  1.50000000e+00  2.57822870e+00  1.50000000e+00  3.60246744e+00 
 1.51000000e+00  3.69589997e-05  1.51000000e+00  9.39834357e-05  1.51000000e+00  2.54291070e+00  1.51000000e+00  3.69589997e+00 
 1.52000000e+00  3.79043431e-05  1.52000000e+00  9.50834676e-05  1.52000000e+00  2.50851116e+00  1.52000000e+00  3.79043431e+00 
 1.53000000e+00  3.88606690e-05  1.53000000e+00  9.61799464e-05  1.53000000e+00  2.47499461e+00  1.53000000e+00  3.88606690e+00 
 1.54000000e+00  3.98279420e-05  1.54000000e+00  9.72728732e-05  1.54000000e+00  2.44232738e+00  1.54000000e+00  3.98279420e+00 
 1.55000000e+00  4.08061265e-05  1.55000000e+00  9.83622506e-05  1.55000000e+00  2.41047752e+00  1.55000000e+00  4.08061265e+00 
 1.56000000e+00  4.17951870e-05  1.56000000e+00  9.94480801e-05  1.56000000e+00  2.37941465e+00  1.56000000e+00  4.17951870e+00 
 1.57000000e+00  4.27950881e-05  1.57000000e+00  1.00530363e-04  1.57000000e+00  2.34910986e+00  1.57000000e+00  4.27950881e+00 
 1.58000000e+00  4.38057943e-05  1.58000000e+00  1.01609103e-04  1.58000000e+00  2.31953567e+00  1.58000000e+00  4.38057943e+00 
 1.59000000e+00  4.48272701e-05  1.59000000e+00  1.02684300e-04  1.59000000e+00  2.29066591e+00  1.59000000e+00  4.48272701e+00 
 1.60000000e+00  4.58594803e-05  1.60000000e+00  1.03755956e-04  1.60000000e+00  2.26247562e+00  1.60000000e+00  4.58594803e+00 
 1.61000000e+00  4.69023893e-05  1.61000000e+00  1.04824074e-04  1.61000000e+00  2.23494103e+00  1.61000000e+00  4.69023893e+00 
 1.62000000e+00  4.79559618e-05  1.62000000e+00  1.05888656e-04  1.62000000e+00  2.20803946e+00  1.62000000e+00  4.79559618e+00 
 1.63000000e+00  4.90201624e-05  1.63000000e+00  1.06949703e-04  1.63000000e+00  2.18174925e+00  1.63000000e+00  4.90201624e+00 
 1.64000000e+00  5.00949558e-05  1.64000000e+00  1.08007217e-04  1.64000000e+00  2.15604976e+00  1.64000000e+00  5.00949558e+00 
 1.65000000e+00  5.11803067e-05  1.65000000e+00  1.09061201e-04  1.65000000e+00  2.13092121e+00  1.65000000e+00  5.11803067e+00 
 1.66000000e+00  5.22761798e-05  1.66000000e+00  1.10111656e-04  1.66000000e+00  2.10634473e+00  1.66000000e+00  5.22761798e+00 
 1.67000000e+00  5.33825399e-05  1.67000000e+00  1.11158584e-04  1.67000000e+00  2.08230227e+00  1.67000000e+00  5.33825399e+00 
 1.68000000e+00  5.44993515e-05  1.68000000e+00  1.12201986e-04  1.68000000e+00  2.05877654e+00  1.68000000e+00  5.44993515e+00 
 1.69000000e+00  5.56265796e-05  1.69000000e+00  1.13241865e-04  1.69000000e+00  2.03575100e+00  1.69000000e+00  5.56265796e+00 
 1.70000000e+00  5.67641888e-05  1.70000000e+00  1.14278222e-04  1.70000000e+00  2.01320981e+00  1.70000000e+00  5.67641888e+00 
 1.71000000e+00  5.79121440e-05  1.71000000e+00  1.15311058e-04  1.71000000e+00  1.99113778e+00  1.71000000e+00  5.79121440e+00 
 1.72000000e+00  5.90704100e-05  1.72000000e+00  1.16340374e-04  1.72000000e+00  1.96952034e+00  1.72000000e+00  5.90704100e+00 
 1.73000000e+00  6.02389515e-05  1.73000000e+00  1.17366173e-04  1.73000000e+00  1.94834355e+00  1.73000000e+00  6.02389515e+00 
 1.74000000e+00  6.14177334e-05  1.74000000e+00  1.18388454e-04  1.74000000e+00  1.92759400e+00  1.74000000e+00  6.14177334e+00 
 1.75000000e+00  6.26067206e-05  1.75000000e+00  1.19407219e-04  1.75000000e+00  1.90725881e+00  1.75000000e+00  6.26067206e+00 
 1.76000000e+00  6.38058778e-05  1.76000000e+00  1.20422469e-04  1.76000000e+00  1.88732564e+00  1.76000000e+00  6.38058778e+00 
 1.77000000e+00  6.50151700e-05  1.77000000e+00  1.21434204e-04  1.77000000e+00  1.86778262e+00  1.77000000e+00  6.50151700e+00 
 1.78000000e+00  6.62345619e-05  1.78000000e+00  1.22442425e-04  1.78000000e+00  1.84861832e+00  1.78000000e+00  6.62345619e+00 
 1.79000000e+00  6.74640185e-05  1.79000000e+00  1.23447131e-04  1.79000000e+00  1.82982179e+00  1.79000000e+00  6.74640185e+00 
 1.80000000e+00  6.87035045e-05  1.80000000e+00  1.24448322e-04  1.80000000e+00  1.81138245e+00  1.80000000e+00  6.87035045e+00 
 1.81000000e+00  6.99529849e-05  1.81000000e+00  1.25445998e-04  1.81000000e+00  1.79329015e+00  1.81000000e+00  6.99529849e+00 
 1.82000000e+00  7.12124245e-05  1.82000000e+00  1.26440159e-04  1.82000000e+00  1.77553510e+00  1.82000000e+00  7.12124245e+00 
 1.83000000e+00  7.24817881e-05  1.83000000e+00  1.27430803e-04  1.83000000e+00  1.75810789e+00  1.83000000e+00  7.24817881e+00 
 1.84000000e+00  7.37610405e-05  1.84000000e+00  1.28417929e-04  1.84000000e+00  1.74099942e+00  1.84000000e+00  7.37610405e+00 
 1.85000000e+00  7.50501467e-05  1.85000000e+00  1.29401536e-04  1.85000000e+00  1.72420097e+00  1.85000000e+00  7.50501467e+00 
 1.86000000e+00  7.63490713e-05  1.86000000e+00  1.30381621e-04  1.86000000e+00  1.70770408e+00  1.86000000e+00  7.63490713e+00 
 1.87000000e+00  7.76577791e-05  1.87000000e+00  1.31358181e-04  1.87000000e+00  1.69150062e+00  1.87000000e+00  7.76577791e+00 
 1.88000000e+00  7.89762349e-05  1.88000000e+00  1.32331215e-04  1.88000000e+00  1.67558273e+00  1.88000000e+00  7.89762349e+00 
